Data,Category_Code,Category_ItemName_ENG,Category_SortOrder,Category_ItemNotes_ENG,Date_Code,Date_ItemName_ENG,Date_SortOrder,Date_ItemNotes_ENG,LHBProvider_Code,LHBProvider_ItemName_ENG,LHBProvider_SortOrder,LHBProvider_ItemNotes_ENG,LHBProvider_AltCode1,Measure_Code,Measure_ItemName_ENG,Measure_SortOrder,Target_Code,Target_ItemName_ENG,Target_SortOrder,RowKey,PartitionKey
76.2187,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m02,February 2017,129,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000002261,
80.8591,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m02,February 2017,129,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000002266,
44091.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m02,February 2017,129,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000002267,
18610.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m03,March 2017,130,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000002321,
51678.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m03,March 2017,130,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000002358,
67741.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m03,March 2017,130,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000002359,
76.2876,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m03,March 2017,130,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000002362,
86351.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m03,March 2017,130,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000002367,
18249.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m03,March 2017,130,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000002372,
98.0601,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m03,March 2017,130,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000002373,
69927.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m03,March 2017,130,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000002467,
80.9799,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m03,March 2017,130,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000002469,
18437.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m04,April 2017,131,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000002525,
78.5647,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m04,April 2017,131,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000002571,
98.7633,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m04,April 2017,131,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000002574,
85644.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m04,April 2017,131,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000002575,
18209.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m04,April 2017,131,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000002576,
67207.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m04,April 2017,131,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000002579,
52801.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m04,April 2017,131,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000002676,
71010.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m04,April 2017,131,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000002677,
82.9129,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m04,April 2017,131,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000002678,
20326.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m05,May 2017,132,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000002735,
98.6568,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m05,May 2017,132,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000002736,
20053.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m05,May 2017,132,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000002776,
71419.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m05,May 2017,132,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000002779,
91745.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m05,May 2017,132,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000002780,
78.8403,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m05,May 2017,132,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000002781,
76360.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m05,May 2017,132,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000002877,
56307.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m05,May 2017,132,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000002881,
83.2306,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m05,May 2017,132,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000002885,
19613.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m06,June 2017,133,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000002936,
98.9547,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m06,June 2017,133,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000002944,
87488.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m06,June 2017,133,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000002979,
19408.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m06,June 2017,133,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000002980,
67875.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m06,June 2017,133,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000002983,
79.7097,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m06,June 2017,133,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000002987,
84.024,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m06,June 2017,133,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000003084,
54103.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m06,June 2017,133,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000003087,
73511.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m06,June 2017,133,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000003092,
21216.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m07,July 2017,134,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000003142,
98.8216,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m07,July 2017,134,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000003150,
92912.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m07,July 2017,134,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000003190,
71696.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m07,July 2017,134,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000003194,
56864.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m07,July 2017,134,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000003195,
20966.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m07,July 2017,134,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000003197,
77830.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m07,July 2017,134,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000003294,
83.7674,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m07,July 2017,134,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000003296,
79.3126,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m07,July 2017,134,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000003297,
20405.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m08,August 2017,135,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000003350,
99.0149,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m08,August 2017,135,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000003355,
90069.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m08,August 2017,135,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000003392,
20204.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2017m08,August 2017,135,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000003399,
69664.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m08,August 2017,135,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000003400,
80.4949,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m08,August 2017,135,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000003496,
76280.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m08,August 2017,135,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000003497,
84.6906,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2017m08,August 2017,135,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000003501,
56076.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2017m08,August 2017,135,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000003502,
