"Object","Close-Approach (CA) Date","CA Distance Nominal (LD | au)","CA Distance Minimum (LD | au)","V relative (km/s)","V infinity (km/s)","H (mag)","Estimated Diameter",""
"(2011 SM173)","2011-Sep-30 17:03 ± < 00:01","0.76 | 0.00194","0.75 | 0.00194","12.71","12.60","27.8","7.3 m -   16 m","bK11SH3M"
"(2013 RO30)","2013-Sep-04 09:47 ± < 00:01","0.76 | 0.00195","0.75 | 0.00194","9.41","9.26","28.4","5.6 m -   12 m","bK13R30O"
"(2014 HL129)","2014-May-03 08:14 ± < 00:01","0.76 | 0.00195","0.76 | 0.00195","6.37","6.15","28.3","5.8 m -   13 m","bK14HC9L"
"(2008 GF1)","2008-Apr-07 16:07 ± < 00:01","0.76 | 0.00196","0.76 | 0.00195","14.62","14.53","28.3","5.8 m -   13 m","bK08G01F"
"(2009 JF1)","2009-May-05 19:39 ± < 00:01","0.76 | 0.00196","0.76 | 0.00195","24.00","23.94","27.1","10 m -   23 m","bK09J01F"
"(2016 TB57)","1984-Jan-10 00:58 ±    00:20","0.77 | 0.00197","0.76 | 0.00196","2.79","2.25","26.1","16 m -   36 m","bK16T57B"
"(2008 BC15)","2008-Jan-31 13:19 ± < 00:01","0.77 | 0.00198","0.77 | 0.00197","20.70","20.63","26.6","13 m -   28 m","bK08B15C"
"(2020 CD3)","2019-Sep-10 03:47 ±    06:56","0.79 | 0.00202","0.77 | 0.00197","1.47","NaN","31.7","1.2 m -  2.7 m","bK20C03D"
"(2004 UH1)","2004-Oct-24 17:32 ± < 00:01","0.77 | 0.00198","0.77 | 0.00198","11.75","11.63","28.1","6.4 m -   14 m","bK04U01H"
"85640 (1998 OX4)","2148-Jan-22 03:24 ± < 00:01","0.77 | 0.00198","0.77 | 0.00198","12.30","12.19","21.1","160 m -  360 m","a0085640"
"(2019 UL3)","2019-Oct-19 22:22 ± < 00:01","0.77 | 0.00199","0.77 | 0.00198","8.95","8.80","28.3","5.8 m -   13 m","bK19U03L"
"(2018 AH)","2018-Jan-02 04:25 ± < 00:01","0.77 | 0.00199","0.77 | 0.00198","13.75","13.66","22.5","84 m -  190 m","bK18A00H"
"(2019 QR8)","2019-Aug-26 08:51 ±    01:08","0.80 | 0.00207","0.77 | 0.00199","12.98","12.88","27.9","7.0 m -   16 m","bK19Q08R"
"(2020 BK3)","2020-Jan-20 20:52 ± < 00:01","0.78 | 0.00200","0.78 | 0.00200","10.53","10.40","26.9","11 m -   24 m","bK20B03K"
"(2018 KY2)","2018-May-26 05:25 ± < 00:01","0.78 | 0.00200","0.78 | 0.00200","12.18","12.07","27.2","9.7 m -   22 m","bK18K02Y"
"(2019 QD)","2019-Aug-22 01:28 ± < 00:01","0.78 | 0.00200","0.78 | 0.00200","15.10","15.01","28.8","4.6 m -   10 m","bK19Q00D"
"(2018 GD2)","2018-Apr-12 16:42 ± < 00:01","0.78 | 0.00201","0.78 | 0.00201","7.78","7.61","29.4","3.5 m -  7.8 m","bK18G02D"
"(2018 GY3)","2018-Apr-10 04:23 ±    00:02","0.78 | 0.00201","0.78 | 0.00201","11.27","11.15","27.6","8.0 m -   18 m","bK18G03Y"
"(2007 DN41)","2007-Feb-21 09:41 ± < 00:01","0.79 | 0.00202","0.78 | 0.00202","13.06","12.96","26.4","14 m -   31 m","bK07D41N"
"(2018 BL11)","2018-Jan-20 19:55 ± < 00:01","0.79 | 0.00202","0.79 | 0.00202","11.46","11.35","28.2","6.1 m -   14 m","bK18B11L"
"(2009 TU)","2009-Oct-08 23:50 ± < 00:01","0.79 | 0.00204","0.79 | 0.00204","15.26","15.17","27.3","9.2 m -   21 m","bK09T00U"
"(2017 VF14)","2017-Nov-13 15:30 ± < 00:01","0.80 | 0.00204","0.79 | 0.00204","11.92","11.81","28.5","5.3 m -   12 m","bK17V14F"
"(2018 TC)","2018-Sep-30 20:00 ± < 00:01","0.79 | 0.00204","0.79 | 0.00204","5.86","5.63","26.6","13 m -   28 m","bK18T00C"
"(2001 BA16)","2001-Jan-15 20:30 ±    00:01","0.80 | 0.00205","0.79 | 0.00204","5.10","4.84","26.0","17 m -   38 m","bK01B16A"
"(2017 YE7)","2017-Dec-30 17:47 ± < 00:01","0.80 | 0.00206","0.80 | 0.00204","20.19","20.13","28.5","5.3 m -   12 m","bK17Y07E"
"(2019 EA2)","2019-Mar-22 01:53 ± < 00:01","0.80 | 0.00205","0.80 | 0.00204","5.37","5.12","25.8","18 m -   41 m","bK19E02A"
"(2016 SA2)","2016-Sep-25 07:12 ± < 00:01","0.80 | 0.00205","0.80 | 0.00205","5.47","5.23","28.2","6.1 m -   14 m","bK16S02A"
"(2006 WP1)","2006-Nov-16 15:23 ±    00:05","0.81 | 0.00208","0.80 | 0.00206","18.02","17.95","28.2","6.1 m -   14 m","bK06W01P"
"(2017 SM2)","2017-Sep-20 07:34 ± < 00:01","0.81 | 0.00207","0.81 | 0.00207","8.50","8.34","27.3","9.2 m -   21 m","bK17S02M"
"(2015 JF1)","2015-May-15 11:52 ± < 00:01","0.81 | 0.00208","0.81 | 0.00207","13.78","13.68","28.1","6.4 m -   14 m","bK15J01F"
"(2012 TY52)","1982-Nov-04 08:08 ±    00:03","0.82 | 0.00210","0.81 | 0.00209","15.35","15.27","21.4","140 m -  310 m","bK12T52Y"
"(2001 AV43)","2029-Nov-11 15:25 ±    00:03","0.81 | 0.00209","0.81 | 0.00209","4.00","3.67","24.6","32 m -   71 m","bK01A43V"
"(2020 CZ)","2020-Jan-31 03:51 ±    00:48","0.82 | 0.00210","0.82 | 0.00209","14.49","14.40","29.3","3.7 m -  8.2 m","bK20C00Z"
"(2016 FW13)","2016-Apr-05 02:21 ± < 00:01","0.82 | 0.00210","0.82 | 0.00210","10.46","10.34","29.5","3.3 m -  7.5 m","bK16F13W"
"(2019 MB4)","2019-Jul-09 07:20 ± < 00:01","0.82 | 0.00211","0.82 | 0.00211","7.18","7.00","26.0","17 m -   38 m","bK19M04B"
"(2012 MF7)","2012-Jun-21 02:42 ±    00:01","0.82 | 0.00212","0.82 | 0.00211","8.81","8.66","26.9","11 m -   25 m","bK12M07F"
"(2016 TB19)","2016-Oct-11 19:13 ± < 00:01","0.82 | 0.00212","0.82 | 0.00211","13.12","13.02","29.1","4.0 m -  9.0 m","bK16T19B"
"(2016 DK2)","2016-Feb-26 07:19 ± < 00:01","0.83 | 0.00212","0.82 | 0.00211","18.73","18.66","28.9","4.4 m -  9.9 m","bK16D02K"
"(2012 XB112)","2012-Dec-14 15:06 ± < 00:01","0.82 | 0.00212","0.82 | 0.00212","4.44","4.14","29.9","2.8 m -  6.2 m","bK12XB2B"
"(2012 BV1)","2012-Jan-20 07:14 ±    00:01","0.83 | 0.00213","0.83 | 0.00212","8.66","8.51","31.0","1.7 m -  3.8 m","bK12B01V"
"(2011 AN52)","2011-Jan-17 23:19 ± < 00:01","0.83 | 0.00213","0.83 | 0.00212","15.93","15.85","28.6","5.1 m -   11 m","bK11A52N"
"(2017 UR2)","2017-Oct-17 16:32 ±    00:01","0.83 | 0.00213","0.83 | 0.00213","10.84","10.73","27.7","7.7 m -   17 m","bK17U02R"
"(2019 NN3)","2019-Jul-10 16:29 ± < 00:01","0.83 | 0.00214","0.83 | 0.00214","8.84","8.70","24.7","31 m -   68 m","bK19N03N"
"(2013 XY8)","2095-Dec-11 18:25 ±    00:52","0.89 | 0.00228","0.83 | 0.00214","9.33","9.21","25.0","27 m -   59 m","bK13X08Y"
"(2020 DU)","2020-Feb-13 13:22 ±    00:06","0.85 | 0.00217","0.84 | 0.00215","9.96","9.84","28.7","4.9 m -   11 m","bK20D00U"
"(2016 EN157)","2016-Mar-10 02:47 ± < 00:01","0.84 | 0.00216","0.84 | 0.00215","12.56","12.46","28.0","6.7 m -   15 m","bK16EF7N"
"(2018 WA3)","2018-Nov-28 04:11 ± < 00:01","0.84 | 0.00216","0.84 | 0.00215","16.41","16.33","28.0","6.7 m -   15 m","bK18W03A"
"(2019 UG)","2019-Oct-18 09:23 ± < 00:01","0.84 | 0.00215","0.84 | 0.00215","12.10","12.00","28.1","6.4 m -   14 m","bK19U00G"
"(2008 FK)","2008-Mar-23 09:39 ±    00:07","0.85 | 0.00218","0.84 | 0.00216","13.31","13.22","27.3","9.2 m -   21 m","bK08F00K"
"(2007 BD)","2007-Jan-18 02:52 ± < 00:01","0.84 | 0.00217","0.84 | 0.00217","7.60","7.43","25.4","22 m -   49 m","bK07B00D"
"(2018 TP5)","1950-Oct-02 14:41 ± 5_16:06","0.96 | 0.00247","0.84 | 0.00217","10.93","10.83","25.8","18 m -   41 m","bK18T05P"
"(2004 XB45)","2004-Dec-16 19:10 ± < 00:01","0.85 | 0.00217","0.84 | 0.00217","17.13","17.05","26.2","15 m -   34 m","bK04X45B"
"(2019 KT)","2019-May-28 03:48 ± < 00:01","0.85 | 0.00217","0.84 | 0.00217","11.62","11.51","26.6","13 m -   28 m","bK19K00T"
"308635 (2005 YU55)","2011-Nov-08 23:29 ± < 00:01","0.85 | 0.00217","0.85 | 0.00217","13.72","13.63","21.9","110 m -  250 m","a0308635"
"(2017 FJ101)","2017-Mar-30 07:51 ± < 00:01","0.85 | 0.00217","0.85 | 0.00217","11.30","11.20","28.3","5.8 m -   13 m","bK17FA1J"
"(2010 TN55)","2010-Oct-11 01:11 ±    00:03","0.85 | 0.00219","0.85 | 0.00218","25.39","25.34","26.9","11 m -   25 m","bK10T55N"
"(2006 WX29)","2006-Nov-20 05:47 ±    00:14","0.86 | 0.00221","0.85 | 0.00218","21.15","21.10","27.8","7.3 m -   16 m","bK06W29X"
"(2020 AP1)","2020-Jan-02 15:33 ±    00:02","0.85 | 0.00218","0.85 | 0.00218","5.61","5.39","29.6","3.2 m -  7.1 m","bK20A01P"
"(2019 WJ4)","2019-Nov-30 20:05 ± < 00:01","0.85 | 0.00219","0.85 | 0.00219","18.52","18.46","28.4","5.6 m -   12 m","bK19W04J"
"(2013 UG1)","1976-Oct-17 04:21 ± < 00:01","0.85 | 0.00219","0.85 | 0.00219","14.22","14.13","22.5","84 m -  190 m","bK13U01G"
"(2015 HG182)","2015-Apr-14 19:16 ± < 00:01","0.86 | 0.00220","0.85 | 0.00220","17.86","17.79","28.7","4.8 m -   11 m","bK15HI2G"
"(2016 GO206)","2016-Apr-06 20:01 ±    00:06","0.86 | 0.00220","0.86 | 0.00220","22.54","22.48","26.3","15 m -   33 m","bK16GK6O"
"(2014 WX202)","1979-Sep-02 00:16 ±    00:16","0.87 | 0.00223","0.86 | 0.00220","1.79","0.91","29.6","3.2 m -  7.1 m","bK14WK2X"
"(2007 CC27)","2007-Feb-11 12:40 ± < 00:01","0.86 | 0.00221","0.86 | 0.00220","10.94","10.83","27.0","11 m -   24 m","bK07C27C"
"(2019 FQ)","2019-Mar-23 18:17 ± < 00:01","0.86 | 0.00220","0.86 | 0.00220","8.47","8.32","27.1","10 m -   23 m","bK19F00Q"
"(2008 UA202)","2008-Oct-18 16:31 ±    00:30","0.87 | 0.00223","0.86 | 0.00220","2.84","2.38","29.4","3.5 m -  7.8 m","bK08UK2A"
"(2005 WY55)","2065-May-28 01:12 ±    00:03","0.87 | 0.00222","0.86 | 0.00220","18.60","18.54","20.7","190 m -  430 m","bK05W55Y"
"(2018 LV3)","2018-Jun-15 02:31 ± < 00:01","0.86 | 0.00221","0.86 | 0.00220","11.13","11.02","26.5","13 m -   30 m","bK18L03V"
"(2012 UE34)","1991-Apr-08 15:50 ± < 00:01","0.86 | 0.00220","0.86 | 0.00220","5.73","5.52","23.3","58 m -  130 m","bK12U34E"
"(2003 HW10)","2003-Apr-29 06:24 ± < 00:01","0.86 | 0.00221","0.86 | 0.00220","13.31","13.22","27.0","11 m -   24 m","bK03H10W"
"(2019 EN2)","2019-Mar-13 23:38 ± < 00:01","0.86 | 0.00221","0.86 | 0.00221","9.83","9.70","27.6","8.0 m -   18 m","bK19E02N"
"(2016 GO134)","2016-Apr-08 19:34 ±    00:04","0.86 | 0.00222","0.86 | 0.00221","15.25","15.17","27.6","8.0 m -   18 m","bK16GD4O"
"(2014 WJ6)","2014-Nov-15 16:12 ±    00:01","0.87 | 0.00223","0.86 | 0.00222","14.65","14.56","27.1","10 m -   23 m","bK14W06J"
"(2019 FV1)","2019-Mar-31 05:27 ± < 00:01","0.87 | 0.00223","0.87 | 0.00223","18.28","18.21","28.9","4.4 m -  9.9 m","bK19F01V"
"(2018 VX1)","1959-Nov-11 17:41 ±    20:52","0.96 | 0.00247","0.87 | 0.00223","6.00","5.82","27.5","8.4 m -   19 m","bK18V01X"
"(2018 VC7)","2018-Nov-13 02:24 ±    00:02","0.87 | 0.00224","0.87 | 0.00224","4.48","4.21","27.4","8.8 m -   20 m","bK18V07C"
"(2011 PU1)","2011-Jul-24 19:30 ± < 00:01","0.87 | 0.00224","0.87 | 0.00224","5.60","5.39","25.6","20 m -   45 m","bK11P01U"
"(2006 BV39)","2006-Jan-28 07:28 ± < 00:01","0.88 | 0.00225","0.88 | 0.00225","8.01","7.86","29.1","4.0 m -  9.0 m","bK06B39V"
"(2009 EW)","2009-Mar-06 03:37 ± < 00:01","0.88 | 0.00227","0.88 | 0.00226","12.87","12.78","26.4","14 m -   31 m","bK09E00W"
"(2017 VE)","2017-Nov-04 05:13 ± < 00:01","0.88 | 0.00227","0.88 | 0.00227","14.08","13.99","26.6","13 m -   28 m","bK17V00E"
"(2019 TE)","2019-Sep-28 20:31 ±    01:31","0.93 | 0.00238","0.88 | 0.00227","19.63","19.57","28.0","6.7 m -   15 m","bK19T00E"
"(2013 VJ11)","2013-Nov-08 16:14 ± < 00:01","0.89 | 0.00228","0.89 | 0.00228","9.27","9.14","27.9","7.0 m -   16 m","bK13V11J"
"(2019 EM1)","2114-Mar-02 01:51 ±    21:34","0.90 | 0.00230","0.89 | 0.00229","16.85","16.78","22.3","92 m -  210 m","bK19E01M"
"(2018 HW1)","2018-Apr-21 22:53 ± < 00:01","0.89 | 0.00229","0.89 | 0.00229","4.96","4.72","25.8","18 m -   41 m","bK18H01W"
"(2018 CS1)","2018-Feb-04 14:50 ±    00:01","0.90 | 0.00230","0.89 | 0.00229","8.79","8.65","28.2","6.1 m -   14 m","bK18C01S"
"(2014 KW76)","2014-May-26 23:29 ± < 00:01","0.89 | 0.00230","0.89 | 0.00229","15.13","15.05","27.9","7.0 m -   16 m","bK14K76W"
"(2019 YV4)","2019-Dec-25 21:41 ±    11:01","0.98 | 0.00251","0.89 | 0.00230","20.12","20.07","27.3","9.2 m -   21 m","bK19Y04V"
"(2013 CY)","2013-Jan-28 06:09 ± < 00:01","0.90 | 0.00230","0.90 | 0.00230","2.93","2.51","28.3","5.8 m -   13 m","bK13C00Y"
"(2011 JV10)","2011-May-05 17:14 ±    00:03","0.90 | 0.00232","0.90 | 0.00231","5.34","5.12","29.7","3.1 m -  6.8 m","bK11J10V"
"(2009 BD)","2011-Jun-02 00:52 ± < 00:01","0.90 | 0.00231","0.90 | 0.00231","1.91","1.15","28.1","6.4 m -   14 m","bK09B00D"
"163132 (2002 CU11)","1925-Aug-30 23:38 ± < 00:01","0.90 | 0.00232","0.90 | 0.00231","26.48","26.43","18.5","530 m -  1.2 km","a0163132"
"(2011 XC2)","2011-Dec-03 15:21 ±    00:05","0.90 | 0.00232","0.90 | 0.00231","20.93","20.87","23.2","61 m -  140 m","bK11X02C"
"(2009 TM8)","2009-Oct-17 03:38 ± < 00:01","0.90 | 0.00232","0.90 | 0.00232","8.14","8.00","28.4","5.6 m -   12 m","bK09T08M"
"(2006 WV)","2006-Nov-21 10:07 ± < 00:01","0.91 | 0.00233","0.91 | 0.00233","14.76","14.68","27.2","9.7 m -   22 m","bK06W00V"
"(2014 DX110)","2014-Mar-05 21:00 ± < 00:01","0.91 | 0.00233","0.91 | 0.00233","14.84","14.76","25.7","19 m -   43 m","bK14DB0X"
"(2016 LR51)","2016-Jun-05 04:31 ±    00:03","0.91 | 0.00235","0.91 | 0.00233","11.49","11.39","27.4","8.8 m -   20 m","bK16L51R"
"(2010 CK19)","2010-Feb-17 07:20 ± < 00:01","0.91 | 0.00233","0.91 | 0.00233","5.30","5.08","27.9","7.0 m -   16 m","bK10C19K"
"(2014 YR14)","2014-Dec-26 09:52 ± < 00:01","0.91 | 0.00234","0.91 | 0.00234","15.14","15.06","26.1","16 m -   36 m","bK14Y14R"
"458732 (2011 MD5)","1918-Sep-17 22:24 ±    00:04","0.91 | 0.00234","0.91 | 0.00234","12.99","12.90","17.8","730 m -  1.6 km","a0458732"
"(2009 WQ6)","2009-Nov-16 18:34 ±    00:03","0.91 | 0.00235","0.91 | 0.00234","12.42","12.33","29.2","3.8 m -  8.6 m","bK09W06Q"
"(2016 SU2)","2016-Sep-24 19:07 ± < 00:01","0.91 | 0.00235","0.91 | 0.00234","12.86","12.78","27.6","8.0 m -   18 m","bK16S02U"
"(2017 HG49)","2017-Apr-21 04:34 ±    00:15","0.93 | 0.00238","0.92 | 0.00236","13.78","13.70","27.5","8.4 m -   19 m","bK17H49G"
"523809 (2007 TV18)","2058-Sep-22 10:49 ± < 00:01","0.92 | 0.00236","0.92 | 0.00236","10.38","10.27","23.8","46 m -  100 m","a0523809"
"(2008 BW2)","2008-Jan-16 19:44 ±    00:22","0.93 | 0.00238","0.92 | 0.00236","6.98","6.81","29.7","3.1 m -  6.8 m","bK08B02W"
"(2020 CJ)","2020-Jan-31 19:03 ± < 00:01","0.92 | 0.00236","0.92 | 0.00236","6.55","6.37","26.9","11 m -   25 m","bK20C00J"
"(2017 DS109)","2017-Mar-05 14:29 ± < 00:01","0.92 | 0.00236","0.92 | 0.00236","11.38","11.28","26.0","17 m -   38 m","bK17DA9S"
"(2010 VR21)","2010-Nov-07 23:11 ±    00:02","0.92 | 0.00238","0.92 | 0.00236","14.25","14.17","29.3","3.7 m -  8.4 m","bK10V21R"
"(2006 RH120)","2007-Mar-25 12:32 ± < 00:01","0.92 | 0.00236","0.92 | 0.00236","1.37","NaN","29.5","3.3 m -  7.5 m","bK06RC0H"
"(2018 CD3)","2018-Feb-15 20:03 ± < 00:01","0.92 | 0.00237","0.92 | 0.00237","7.59","7.44","28.6","5.1 m -   11 m","bK18C03D"
"(2015 FM118)","2015-Mar-28 02:49 ± < 00:01","0.93 | 0.00238","0.92 | 0.00237","8.83","8.70","28.7","4.8 m -   11 m","bK15FB8M"
"(2015 XF261)","2090-Apr-11 07:57 ±    00:11","0.99 | 0.00255","0.92 | 0.00237","10.10","9.99","25.0","27 m -   59 m","bK15XQ1F"
"(2011 BY10)","2011-Jan-20 08:29 ±    00:03","0.93 | 0.00238","0.92 | 0.00237","7.84","7.70","27.1","10 m -   23 m","bK11B10Y"
"(2007 UO6)","2007-Oct-17 14:52 ±    00:20","0.96 | 0.00245","0.93 | 0.00238","11.94","11.85","27.3","9.2 m -   21 m","bK07U06O"
"(2017 QB35)","2017-Sep-03 08:41 ± < 00:01","0.93 | 0.00238","0.93 | 0.00238","4.13","3.85","29.3","3.7 m -  8.2 m","bK17Q35B"
"(2019 OD)","2019-Jul-24 13:31 ± < 00:01","0.93 | 0.00239","0.93 | 0.00239","19.19","19.13","23.4","56 m -  120 m","bK19O00D"
"(2019 UN8)","2019-Oct-23 16:36 ± < 00:01","0.94 | 0.00241","0.93 | 0.00240","19.28","19.22","29.7","3.1 m -  6.8 m","bK19U08N"
"(2018 BN6)","2018-Jan-24 09:29 ± < 00:01","0.94 | 0.00242","0.94 | 0.00242","10.34","10.23","26.8","12 m -   26 m","bK18B06N"
"(2016 WT3)","2016-Nov-21 12:54 ±    00:01","0.95 | 0.00243","0.94 | 0.00242","14.52","14.45","28.6","5.1 m -   11 m","bK16W03T"
"(2018 RR1)","2018-Sep-03 22:00 ± < 00:01","0.94 | 0.00243","0.94 | 0.00242","4.60","4.35","30.0","2.7 m -  5.9 m","bK18R01R"
"(2010 TE55)","2010-Oct-17 01:26 ± < 00:01","0.95 | 0.00245","0.95 | 0.00245","3.40","3.07","28.0","6.7 m -   15 m","bK10T55E"
"(2013 EC)","2013-Mar-04 07:37 ± < 00:01","0.96 | 0.00246","0.95 | 0.00245","20.18","20.13","27.8","7.3 m -   16 m","bK13E00C"
"(2004 ST26)","2004-Sep-21 23:31 ±    00:02","0.96 | 0.00246","0.95 | 0.00245","21.38","21.33","26.3","15 m -   33 m","bK04S26T"
"(2004 RU109)","2004-Sep-13 15:43 ± < 00:01","0.96 | 0.00247","0.96 | 0.00246","12.93","12.85","26.4","14 m -   31 m","bK04RA9U"
"(2014 AK51)","2014-Jan-08 09:09 ± < 00:01","0.96 | 0.00247","0.96 | 0.00246","9.28","9.16","26.6","13 m -   28 m","bK14A51K"
"530520 (2011 LT17)","2156-Dec-16 04:52 ±    00:13","0.98 | 0.00252","0.96 | 0.00247","14.10","14.02","21.6","130 m -  280 m","a0530520"
"(2018 XA4)","2018-Dec-11 15:42 ±    00:01","0.97 | 0.00249","0.96 | 0.00248","12.76","12.68","29.0","4.2 m -  9.4 m","bK18X04A"
"(2008 CK70)","2008-Feb-15 00:19 ± < 00:01","0.97 | 0.00248","0.97 | 0.00248","15.44","15.37","24.9","28 m -   62 m","bK08C70K"
"(2013 PJ10)","2013-Aug-04 02:18 ± < 00:01","0.97 | 0.00248","0.97 | 0.00248","6.94","6.79","24.6","32 m -   71 m","bK13P10J"
"(2019 SP3)","2019-Oct-03 06:33 ± < 00:01","0.97 | 0.00249","0.97 | 0.00248","8.66","8.53","26.2","15 m -   34 m","bK19S03P"
"(2009 FK)","2009-Mar-19 23:15 ± < 00:01","0.97 | 0.00250","0.97 | 0.00249","7.29","7.14","28.3","5.8 m -   13 m","bK09F00K"
"(2020 BA15)","2020-Jan-28 18:03 ± < 00:01","0.98 | 0.00252","0.98 | 0.00251","12.22","12.13","27.3","9.1 m -   20 m","bK20B15A"
"(2013 TL127)","2013-Oct-09 02:25 ±    00:02","0.98 | 0.00252","0.98 | 0.00251","13.99","13.92","26.7","12 m -   27 m","bK13TC7L"
"(2014 WX202)","2014-Dec-07 20:09 ± < 00:01","0.98 | 0.00251","0.98 | 0.00251","1.67","0.81","29.6","3.2 m -  7.1 m","bK14WK2X"
"(2016 FZ13)","2016-Mar-23 03:54 ±    00:02","0.98 | 0.00252","0.98 | 0.00251","4.50","4.26","28.3","5.8 m -   13 m","bK16F13Z"
"(2008 AF3)","2008-Jan-13 09:14 ± < 00:01","0.98 | 0.00252","0.98 | 0.00251","3.51","3.20","26.1","16 m -   36 m","bK08A03F"
"(2019 NF7)","2019-Jul-09 12:07 ± < 00:01","0.98 | 0.00253","0.98 | 0.00252","9.30","9.19","28.1","6.4 m -   14 m","bK19N07F"
"(2019 GN20)","2019-Apr-12 07:06 ± < 00:01","0.98 | 0.00253","0.98 | 0.00252","14.81","14.74","26.5","13 m -   30 m","bK19G20N"
"(2017 FQ127)","1935-Oct-06 14:03 ± 1_20:18","1.00 | 0.00256","0.98 | 0.00252","14.34","14.26","26.3","15 m -   33 m","bK17FC7Q"
"(2015 FU344)","2015-Mar-16 05:50 ±    00:02","0.99 | 0.00255","0.99 | 0.00253","10.01","9.90","31.0","1.7 m -  3.8 m","bK15FY4U"
"(2019 BE5)","2060-Jan-30 10:19 ± < 00:01","0.99 | 0.00254","0.99 | 0.00253","13.62","13.55","25.1","25 m -   57 m","bK19B05E"
"(2017 UF)","2017-Oct-15 03:23 ± < 00:01","0.99 | 0.00255","0.99 | 0.00254","23.07","23.03","27.9","7.0 m -   16 m","bK17U00F"
"(2019 UX12)","2019-Oct-26 03:07 ±    00:01","0.99 | 0.00255","0.99 | 0.00254","9.72","9.61","28.7","4.8 m -   11 m","bK19U12X"
"(2018 RE2)","2018-Sep-06 10:06 ± < 00:01","0.99 | 0.00255","0.99 | 0.00254","8.73","8.61","28.5","5.3 m -   12 m","bK18R02E"
"(2019 SX8)","2019-Sep-28 07:50 ± < 00:01","0.99 | 0.00255","0.99 | 0.00254","8.38","8.25","28.9","4.4 m -  9.9 m","bK19S08X"
"(2018 VX1)","2018-Nov-10 18:20 ± < 00:01","0.99 | 0.00255","0.99 | 0.00255","6.06","5.89","27.5","8.4 m -   19 m","bK18V01X"
